image,mask,center,split,test_group
sequenceData/positive/seq4/images_seq4/1_endocv2021_positive_518.jpg,sequenceData/positive/seq4/masks_seq4/1_endocv2021_positive_518_mask.jpg,CUNK,test,data3
sequenceData/positive/seq4/images_seq4/1_endocv2021_positive_524.jpg,sequenceData/positive/seq4/masks_seq4/1_endocv2021_positive_524_mask.jpg,CUNK,test,data3
sequenceData/positive/seq4/images_seq4/1_endocv2021_positive_528.jpg,sequenceData/positive/seq4/masks_seq4/1_endocv2021_positive_528_mask.jpg,CUNK,test,data3
sequenceData/positive/seq4/images_seq4/1_endocv2021_positive_529.jpg,sequenceData/positive/seq4/masks_seq4/1_endocv2021_positive_529_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_0.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_0_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_100.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_100_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_104.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_104_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_108.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_108_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_112.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_112_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_116.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_116_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_12.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_12_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_120.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_120_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_124.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_124_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_128.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_128_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_132.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_132_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_136.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_136_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_140.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_140_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_144.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_144_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_148.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_148_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_152.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_152_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_156.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_156_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_16.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_16_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_160.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_160_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_164.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_164_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_168.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_168_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_172.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_172_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_176.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_176_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_180.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_180_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_184.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_184_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_188.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_188_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_192.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_192_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_196.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_196_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_20.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_20_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_200.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_200_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_204.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_204_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_208.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_208_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_212.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_212_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_216.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_216_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_220.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_220_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_224.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_224_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_228.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_228_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_232.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_232_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_236.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_236_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_24.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_24_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_240.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_240_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_244.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_244_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_248.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_248_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_252.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_252_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_256.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_256_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_260.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_260_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_264.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_264_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_268.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_268_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_272.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_272_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_276.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_276_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_28.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_28_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_280.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_280_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_284.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_284_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_288.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_288_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_292.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_292_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_296.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_296_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_300.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_300_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_304.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_304_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_308.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_308_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_312.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_312_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_316.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_316_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_32.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_32_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_320.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_320_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_324.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_324_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_328.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_328_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_332.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_332_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_336.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_336_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_340.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_340_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_344.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_344_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_348.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_348_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_352.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_352_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_356.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_356_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_36.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_36_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_360.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_360_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_364.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_364_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_368.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_368_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_372.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_372_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_376.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_376_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_380.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_380_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_384.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_384_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_388.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_388_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_392.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_392_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_396.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_396_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_4.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_4_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_40.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_40_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_400.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_400_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_404.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_404_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_408.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_408_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_412.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_412_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_416.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_416_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_420.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_420_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_424.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_424_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_428.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_428_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_432.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_432_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_436.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_436_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_44.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_44_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_440.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_440_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_444.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_444_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_448.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_448_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_452.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_452_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_456.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_456_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_460.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_460_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_464.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_464_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_468.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_468_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_472.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_472_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_476.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_476_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_48.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_48_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_480.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_480_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_484.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_484_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_488.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_488_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_492.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_492_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_496.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_496_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_500.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_500_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_504.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_504_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_508.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_508_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_512.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_512_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_516.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_516_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_52.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_52_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_520.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_520_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_524.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_524_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_528.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_528_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_532.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_532_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_536.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_536_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_540.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_540_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_544.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_544_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_548.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_548_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_552.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_552_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_556.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_556_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_56.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_56_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_560.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_560_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_564.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_564_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_568.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_568_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_572.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_572_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_576.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_576_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_580.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_580_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_584.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_584_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_588.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_588_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_592.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_592_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_596.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_596_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_60.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_60_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_600.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_600_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_604.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_604_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_608.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_608_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_612.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_612_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_616.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_616_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_620.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_620_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_624.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_624_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_628.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_628_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_632.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_632_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_636.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_636_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_64.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_64_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_640.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_640_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_644.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_644_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_648.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_648_mask.jpg,CUNK,test,data3
sequenceData/positive/seq5/images_seq5/EndoCV2021_seq5_652.jpg,sequenceData/positive/seq5/masks_seq5/EndoCV2021_seq5_652_mask.jpg,CUNK,test,data3
